,timestamp,value
44187,2008-07-09 14:00:00,10523.92
44188,2008-07-09 14:30:00,10641.89
44189,2008-07-09 15:00:00,10650.36
44190,2008-07-09 15:30:00,10663.51
44191,2008-07-09 16:00:00,10842.05
44192,2008-07-09 16:30:00,11304.06
44193,2008-07-09 17:00:00,11920.83
44194,2008-07-09 17:30:00,12617.73
44195,2008-07-09 18:00:00,13152.48
44196,2008-07-09 18:30:00,13162.24
44197,2008-07-09 19:00:00,12997.05
44198,2008-07-09 19:30:00,12681.47
44199,2008-07-09 20:00:00,12416.77
44200,2008-07-09 20:30:00,12224.72
44201,2008-07-09 21:00:00,11976.48
44202,2008-07-09 21:30:00,11547.63
44203,2008-07-09 22:00:00,10971.36
44204,2008-07-09 22:30:00,10820.52
44205,2008-07-09 23:00:00,10357.43
44206,2008-07-09 23:30:00,10119.16
44207,2008-07-10 00:00:00,9886.84
44208,2008-07-10 00:30:00,9646.29
44209,2008-07-10 01:00:00,9400.42
44210,2008-07-10 01:30:00,9272.7
44211,2008-07-10 02:00:00,8973.57
44212,2008-07-10 02:30:00,8581.71
44213,2008-07-10 03:00:00,8141.34
44214,2008-07-10 03:30:00,7855.5
44215,2008-07-10 04:00:00,7675.67
44216,2008-07-10 04:30:00,7588.94
44217,2008-07-10 05:00:00,7686.71
44218,2008-07-10 05:30:00,7979.58
44219,2008-07-10 06:00:00,8469.91
44220,2008-07-10 06:30:00,9329.19
44221,2008-07-10 07:00:00,10073.69
44222,2008-07-10 07:30:00,10587.15
44223,2008-07-10 08:00:00,11142.18
44224,2008-07-10 08:30:00,11458.23
44225,2008-07-10 09:00:00,11552.13
44226,2008-07-10 09:30:00,11673.35
44227,2008-07-10 10:00:00,11696.15
44228,2008-07-10 10:30:00,11641.22
44229,2008-07-10 11:00:00,11542.92
44230,2008-07-10 11:30:00,11332.51
44231,2008-07-10 12:00:00,11186.84
44232,2008-07-10 12:30:00,11031.55
44233,2008-07-10 13:00:00,10895.21
44234,2008-07-10 13:30:00,10810.34
44235,2008-07-10 14:00:00,10699.29
44236,2008-07-10 14:30:00,10624.35
44237,2008-07-10 15:00:00,10529.96
44238,2008-07-10 15:30:00,10470.28
44239,2008-07-10 16:00:00,10592.65
44240,2008-07-10 16:30:00,10848.73
44241,2008-07-10 17:00:00,11333.43
44242,2008-07-10 17:30:00,12112.24
44243,2008-07-10 18:00:00,12871.79
44244,2008-07-10 18:30:00,12938.78
44245,2008-07-10 19:00:00,12830.76
44246,2008-07-10 19:30:00,12599.72
44247,2008-07-10 20:00:00,12411.75
44248,2008-07-10 20:30:00,12210.25
44249,2008-07-10 21:00:00,11964.18
44250,2008-07-10 21:30:00,11521.49
44251,2008-07-10 22:00:00,11021.04
44252,2008-07-10 22:30:00,10958.82
44253,2008-07-10 23:00:00,10564.59
44254,2008-07-10 23:30:00,10287.8
44255,2008-07-11 00:00:00,9964.35
44256,2008-07-11 00:30:00,9691.53
